Timestamp,11,13,22,21,12,23,Heater Thermistor (°C),Heater State,PID Output
2026-01-20T11:32:13.578310,21.25,21.25,21.25,21.25,21.25,21.50,22.07,On,1.000
2026-01-20T11:32:15.578824,21.25,21.00,21.25,21.25,21.25,21.50,22.35,On,1.000
2026-01-20T11:32:17.579291,21.25,21.00,21.25,21.25,21.25,21.50,22.95,On,1.000
2026-01-20T11:32:19.579743,21.25,21.00,21.25,21.25,21.25,21.50,23.60,On,1.000
2026-01-20T11:32:21.580368,21.25,21.25,21.25,21.25,21.25,21.50,24.18,On,1.000
2026-01-20T11:32:23.580966,21.25,21.25,21.25,21.25,21.25,21.50,25.01,On,1.000
2026-01-20T11:32:25.581498,21.25,21.25,21.25,21.25,21.25,21.50,25.64,On,1.000
2026-01-20T11:32:27.582007,21.25,21.00,21.25,21.25,21.25,21.50,26.23,On,1.000
2026-01-20T11:32:29.582471,21.25,21.25,21.25,21.25,21.25,21.50,26.96,On,1.000
2026-01-20T11:32:31.582881,21.25,21.25,21.25,21.25,21.25,21.50,27.74,On,1.000
2026-01-20T11:32:33.583381,21.25,21.25,21.25,21.25,21.25,21.50,28.34,On,1.000
2026-01-20T11:32:35.583920,21.25,21.25,21.25,21.25,21.25,21.50,28.93,On,1.000
2026-01-20T11:32:37.584460,21.25,21.25,21.25,21.25,21.25,21.50,29.63,On,1.000
2026-01-20T11:32:39.584976,21.25,21.25,21.25,21.25,21.25,21.50,30.29,On,1.000
2026-01-20T11:32:41.585404,21.25,21.25,21.25,21.25,21.25,21.50,31.08,On,1.000
2026-01-20T11:32:43.585986,21.25,21.25,21.25,21.25,21.25,21.50,31.64,On,1.000
2026-01-20T11:32:45.586573,21.25,21.25,21.25,21.25,21.25,21.50,32.27,On,1.000
2026-01-20T11:32:47.587139,21.25,21.25,21.25,21.25,21.25,21.50,32.95,On,1.000
2026-01-20T11:32:49.587697,21.25,21.25,21.25,21.25,21.25,21.50,33.72,On,1.000
2026-01-20T11:32:51.588208,21.25,21.25,21.25,21.25,21.25,21.50,34.15,On,1.000
2026-01-20T11:32:53.588623,21.25,21.50,21.25,21.50,21.50,21.75,34.83,On,1.000
2026-01-20T11:32:55.589111,21.25,21.50,21.50,21.50,21.50,21.75,35.49,On,1.000
2026-01-20T11:32:57.589669,21.25,21.50,21.50,21.50,21.50,21.75,35.94,On,1.000
2026-01-20T11:32:59.590171,21.50,21.50,21.50,21.50,21.50,21.75,36.57,On,1.000
2026-01-20T11:33:01.590673,21.50,21.50,21.50,21.50,21.75,22.00,37.10,On,1.000
2026-01-20T11:33:03.591152,21.50,21.75,21.50,21.50,21.75,22.00,37.61,On,1.000
2026-01-20T11:33:05.591590,21.50,21.75,21.50,21.50,21.75,22.00,38.25,On,1.000
2026-01-20T11:33:07.592053,21.50,21.75,21.75,21.75,21.75,22.00,38.66,On,1.000
2026-01-20T11:33:09.592539,21.75,21.75,21.75,21.75,21.75,22.25,39.29,On,1.000
2026-01-20T11:33:11.593042,21.75,22.00,21.75,21.75,22.00,22.25,39.85,On,1.000
2026-01-20T11:33:13.593529,21.75,22.00,21.75,21.75,22.00,22.25,40.25,On,1.000
2026-01-20T11:33:15.593899,21.75,22.00,21.75,21.75,22.00,22.25,40.87,On,1.000
2026-01-20T11:33:17.594904,21.75,22.00,22.00,22.00,22.00,22.25,41.42,On,1.000
2026-01-20T11:33:19.595371,21.75,22.00,22.00,22.00,22.25,22.50,41.78,On,1.000
2026-01-20T11:33:21.595903,21.75,22.25,22.00,22.00,22.25,22.50,42.31,On,1.000
2026-01-20T11:33:23.596371,21.75,22.25,22.00,22.00,22.25,22.50,42.73,On,1.000
2026-01-20T11:33:25.596768,22.00,22.25,22.00,22.00,22.25,22.50,43.16,On,1.000
2026-01-20T11:33:27.597250,22.00,22.25,22.25,22.00,22.25,22.50,43.65,On,1.000
2026-01-20T11:33:29.597730,22.00,22.25,22.25,22.00,22.50,22.75,44.20,On,1.000
2026-01-20T11:33:31.598198,22.00,22.25,22.25,22.25,22.50,22.75,44.49,On,1.000
2026-01-20T11:33:33.598731,22.00,22.25,22.25,22.25,22.50,22.75,44.99,On,1.000
2026-01-20T11:33:35.599236,22.00,22.50,22.25,22.25,22.50,22.75,45.29,On,1.000
2026-01-20T11:33:37.599752,22.00,22.50,22.25,22.25,22.50,22.75,45.83,On,1.000
2026-01-20T11:33:39.600240,22.00,22.50,22.25,22.25,22.50,22.75,46.13,On,1.000
2026-01-20T11:33:41.600724,22.00,22.50,22.50,22.50,22.50,23.00,46.47,On,1.000
2026-01-20T11:33:43.601218,22.00,22.50,22.50,22.25,22.75,23.00,0.00,Off,NC
2026-01-20T11:33:45.601795,22.25,22.75,22.50,22.25,22.75,23.00,0.00,Off,NC
2026-01-20T11:33:47.602280,22.25,22.75,22.50,22.50,22.75,23.00,47.37,On,1.000
2026-01-20T11:33:49.602833,22.25,22.75,22.50,22.50,22.75,23.00,47.46,On,1.000
2026-01-20T11:33:51.603410,22.25,22.75,22.75,22.50,22.75,23.25,47.52,On,1.000
2026-01-20T11:33:53.604062,22.25,22.75,22.75,22.50,22.75,23.25,47.59,On,1.000
