Timestamp,11,13,22,21,12,23,Heater Thermistor (°C),Heater State,PID Output
2026-01-19T14:57:31.297886,22.25,22.00,22.25,22.25,22.25,22.25,25.51,On,1.000
2026-01-19T14:57:33.298388,22.25,22.00,22.25,22.25,22.25,22.25,26.08,On,1.000
2026-01-19T14:57:35.298928,22.25,22.00,22.25,22.25,22.25,22.25,26.74,On,1.000
2026-01-19T14:57:37.299467,22.25,22.00,22.25,22.25,22.25,22.25,27.32,On,1.000
2026-01-19T14:57:39.299960,22.25,22.00,22.25,22.25,22.25,22.25,27.99,On,1.000
2026-01-19T14:57:41.300414,22.25,22.00,22.25,22.25,22.25,22.50,28.61,On,1.000
2026-01-19T14:57:43.300885,22.25,22.00,22.25,22.25,22.25,22.25,29.25,On,1.000
2026-01-19T14:57:45.301401,22.25,22.00,22.25,22.25,22.25,22.50,30.13,On,1.000
2026-01-19T14:57:47.301920,22.25,22.25,22.25,22.25,22.25,22.50,30.75,On,1.000
2026-01-19T14:57:49.302456,22.25,22.00,22.25,22.25,22.25,22.25,31.36,On,1.000
2026-01-19T14:57:51.302952,22.25,22.00,22.25,22.25,22.25,22.50,32.08,On,1.000
2026-01-19T14:57:53.303413,22.25,22.00,22.25,22.25,22.25,22.25,32.86,On,1.000
2026-01-19T14:57:55.303881,22.25,22.00,22.25,22.25,22.25,22.25,33.31,On,1.000
2026-01-19T14:57:57.304414,22.25,22.00,22.25,22.25,22.25,22.50,34.05,On,1.000
2026-01-19T14:57:59.304952,22.25,22.00,22.25,22.25,22.25,22.50,34.78,On,1.000
2026-01-19T14:58:01.305491,22.25,22.25,22.25,22.25,22.25,22.50,35.45,On,1.000
2026-01-19T14:58:03.306006,22.25,22.00,22.25,22.25,22.25,22.50,36.02,On,1.000
2026-01-19T14:58:05.306478,22.25,22.00,22.25,22.25,22.25,22.50,36.69,On,1.000
2026-01-19T14:58:07.306965,22.25,22.00,22.25,22.25,22.25,22.50,37.40,On,1.000
2026-01-19T14:58:09.307504,22.25,22.00,22.25,22.25,22.25,22.50,37.89,On,1.000
2026-01-19T14:58:11.308046,22.25,22.00,22.25,22.25,22.25,22.25,38.59,On,1.000
2026-01-19T14:58:13.308495,22.25,22.00,22.25,22.25,22.25,22.50,39.14,On,1.000
2026-01-19T14:58:15.308987,22.25,22.00,22.25,22.25,22.25,22.50,39.61,On,1.000
2026-01-19T14:58:17.309474,22.25,22.00,22.25,22.25,22.25,22.50,40.28,On,1.000
2026-01-19T14:58:19.309973,22.25,22.00,22.25,22.25,22.25,22.50,40.87,On,1.000
2026-01-19T14:58:21.310499,22.25,22.00,22.25,22.25,22.25,22.50,41.42,On,1.000
2026-01-19T14:58:23.311022,22.25,22.25,22.25,22.25,22.25,22.50,42.06,On,1.000
2026-01-19T14:58:25.311561,22.25,22.00,22.25,22.25,22.25,22.50,42.48,On,1.000
2026-01-19T14:58:27.312040,22.25,22.00,22.25,22.25,22.25,22.50,42.85,On,1.000
2026-01-19T14:58:29.312513,22.25,22.00,22.25,22.25,22.25,22.50,43.33,On,1.000
2026-01-19T14:58:31.313026,22.25,22.00,22.25,22.25,22.25,22.50,43.79,On,1.000
2026-01-19T14:58:33.313551,22.25,22.25,22.25,22.25,22.25,22.50,44.23,On,1.000
2026-01-19T14:58:35.314049,22.25,22.00,22.25,22.25,22.25,22.50,44.90,On,1.000
2026-01-19T14:58:37.314583,22.25,22.00,22.25,22.50,22.25,22.50,45.20,On,1.000
2026-01-19T14:58:39.315058,22.25,22.25,22.25,22.25,22.25,22.50,45.77,On,1.000
2026-01-19T14:58:41.315511,22.25,22.25,22.25,22.25,22.25,22.50,46.07,On,1.000
2026-01-19T14:58:43.316005,22.25,22.25,22.25,22.25,22.25,22.50,46.47,On,1.000
2026-01-19T14:58:45.316481,22.25,22.00,22.25,22.25,22.25,22.50,46.87,On,1.000
2026-01-19T14:58:47.316992,22.25,22.25,22.25,22.25,22.25,22.50,47.46,On,1.000
2026-01-19T14:58:49.317506,22.25,22.25,22.25,22.25,22.25,22.50,47.78,On,1.000
2026-01-19T14:58:51.317994,22.25,22.00,22.25,22.50,22.25,22.50,48.29,On,1.000
2026-01-19T14:58:53.318434,22.25,22.25,22.25,22.25,22.25,22.50,48.67,On,1.000
2026-01-19T14:58:55.318934,22.25,22.25,22.25,22.25,22.25,22.50,49.06,On,1.000
2026-01-19T14:58:57.319458,22.25,22.00,22.25,22.25,22.25,22.25,49.26,On,1.000
2026-01-19T14:58:59.320002,22.25,22.00,22.25,22.25,22.25,22.50,49.75,On,1.000
2026-01-19T14:59:01.320486,22.25,22.00,22.25,22.25,22.25,22.50,49.95,On,1.000
2026-01-19T14:59:03.320943,22.25,22.25,22.25,22.25,22.25,22.25,50.19,On,1.000
2026-01-19T14:59:05.321417,22.25,22.25,22.25,22.25,22.25,22.50,50.62,On,1.000
2026-01-19T14:59:07.321864,22.25,22.00,22.25,22.50,22.25,22.50,51.10,On,1.000
2026-01-19T14:59:09.322417,22.25,22.00,22.25,22.50,22.25,22.50,51.41,On,1.000
2026-01-19T14:59:11.322983,22.25,22.25,22.25,22.50,22.25,22.25,51.90,On,1.000
2026-01-19T14:59:13.323654,22.25,22.00,22.25,22.25,22.25,22.50,52.32,On,1.000
2026-01-19T14:59:15.324149,22.25,22.00,22.25,22.25,22.25,22.50,52.36,On,1.000
2026-01-19T14:59:17.324599,22.25,22.25,22.25,22.50,22.25,22.50,52.68,On,1.000
2026-01-19T14:59:19.325131,22.25,22.00,22.25,22.25,22.25,22.50,53.00,On,1.000
2026-01-19T14:59:21.325669,22.25,22.25,22.25,22.50,22.25,22.50,53.32,On,1.000
2026-01-19T14:59:23.326239,22.25,22.25,22.25,22.25,22.25,22.50,53.65,On,1.000
2026-01-19T14:59:25.326722,22.25,22.25,22.25,22.25,22.25,22.50,53.98,On,1.000
2026-01-19T14:59:27.327180,22.25,22.25,22.25,22.25,22.25,22.50,54.39,On,1.000
2026-01-19T14:59:29.327664,22.25,22.25,22.25,22.25,22.25,22.50,54.65,On,1.000
2026-01-19T14:59:31.328185,22.25,22.25,22.25,22.50,22.25,22.50,54.92,On,1.000
2026-01-19T14:59:33.328718,22.25,22.00,22.25,22.50,22.25,22.50,55.11,On,1.000
