Timestamp,11,13,22,21,12,23,Heater Thermistor (°C),Heater State,PID Output
2026-01-19T14:02:36.919716,22.50,22.00,22.25,22.25,22.25,22.25,33.05,On,1.000
2026-01-19T14:02:37.920092,22.50,22.00,22.00,22.25,22.25,22.25,33.33,On,1.000
2026-01-19T14:02:38.920468,22.25,22.00,22.25,22.50,22.25,22.25,33.62,On,1.000
2026-01-19T14:02:39.920878,22.25,22.00,22.25,22.25,22.25,22.25,34.13,On,1.000
2026-01-19T14:02:40.921271,22.50,22.00,22.25,22.25,22.25,22.25,34.18,On,1.000
2026-01-19T14:02:41.921622,22.50,22.00,22.25,22.50,22.25,22.25,34.64,On,1.000
2026-01-19T14:02:42.922110,22.25,22.00,22.25,22.25,22.25,22.25,35.08,On,1.000
2026-01-19T14:02:43.922594,22.50,22.00,22.25,22.50,22.25,22.25,35.22,On,1.000
2026-01-19T14:02:44.922913,22.50,22.00,22.00,22.50,22.25,22.25,35.67,On,1.000
2026-01-19T14:02:45.923247,22.50,22.00,22.25,22.50,22.25,22.25,36.04,On,1.000
2026-01-19T14:02:46.923624,22.25,22.00,22.25,22.25,22.25,22.25,36.27,On,1.000
2026-01-19T14:02:47.924019,22.25,22.00,22.25,22.50,22.25,22.25,36.72,On,1.000
2026-01-19T14:02:48.924331,22.50,22.00,22.25,22.50,22.25,22.25,36.87,On,1.000
2026-01-19T14:02:49.924724,22.25,22.00,22.25,22.50,22.25,22.25,37.35,On,1.000
2026-01-19T14:02:50.925126,22.25,22.00,22.00,22.50,22.25,22.25,37.61,On,1.000
2026-01-19T14:02:51.925471,22.25,22.00,22.25,22.50,22.25,22.25,37.91,On,1.000
2026-01-19T14:02:52.925853,22.25,22.00,22.25,22.50,22.25,22.25,38.38,On,1.000
2026-01-19T14:02:53.926369,22.25,22.00,22.25,22.50,22.25,22.25,38.40,On,1.000
2026-01-19T14:02:54.926755,22.50,22.00,22.25,22.50,22.25,22.25,39.00,On,1.000
2026-01-19T14:02:55.927222,22.50,22.00,22.25,22.50,22.25,22.25,39.06,On,1.000
2026-01-19T14:02:56.927598,22.25,22.00,22.25,22.25,22.25,22.25,39.53,On,1.000
2026-01-19T14:02:57.927922,22.25,22.00,22.25,22.25,22.25,22.25,39.85,On,1.000
2026-01-19T14:02:58.928205,22.25,22.00,22.00,22.50,22.25,22.25,39.98,On,1.000
2026-01-19T14:02:59.928586,22.50,22.00,22.25,22.50,22.25,22.25,40.44,On,1.000
2026-01-19T14:03:00.928964,22.25,22.00,22.25,22.50,22.25,22.25,40.63,On,1.000
2026-01-19T14:03:01.929344,22.50,22.00,22.25,22.25,22.25,22.25,40.90,On,1.000
2026-01-19T14:03:02.929734,22.50,22.00,22.25,22.25,22.25,22.25,40.93,On,1.000
2026-01-19T14:03:03.930037,22.50,22.00,22.25,22.25,22.25,22.25,41.62,On,1.000
2026-01-19T14:03:04.930381,22.25,22.00,22.25,22.50,22.25,22.25,42.03,On,1.000
2026-01-19T14:03:05.930711,22.50,22.00,22.25,22.50,22.25,22.25,42.11,On,1.000
2026-01-19T14:03:06.931033,22.50,22.00,22.25,22.50,22.25,22.25,42.56,On,1.000
2026-01-19T14:03:07.931355,22.50,22.00,22.25,22.50,22.25,22.25,42.87,On,1.000
2026-01-19T14:03:08.931638,22.50,22.00,22.25,22.50,22.25,22.25,43.04,On,1.000
2026-01-19T14:03:09.931982,22.25,22.00,22.25,22.50,22.25,22.25,43.47,On,1.000
2026-01-19T14:03:10.932354,22.25,22.00,22.25,22.50,22.25,22.25,43.67,On,1.000
2026-01-19T14:03:11.932730,22.50,22.00,22.25,22.50,22.25,22.25,43.56,On,1.000
2026-01-19T14:03:12.933129,22.25,22.00,22.25,22.50,22.25,22.25,44.34,On,1.000
2026-01-19T14:03:13.933496,22.25,22.00,22.25,22.50,22.25,22.25,44.55,On,1.000
2026-01-19T14:03:14.933877,22.25,22.00,22.25,22.25,22.25,22.25,44.67,On,1.000
2026-01-19T14:03:15.934134,22.25,22.00,22.25,22.50,22.25,22.25,44.90,On,1.000
2026-01-19T14:03:16.934471,22.25,22.00,22.25,22.50,22.25,22.25,45.20,On,1.000
2026-01-19T14:03:17.937266,22.25,22.00,22.25,22.50,22.25,22.25,45.41,On,1.000
2026-01-19T14:03:18.937598,22.50,22.00,22.25,22.50,22.25,22.25,45.80,On,1.000
2026-01-19T14:03:19.937920,22.25,22.00,22.25,22.25,22.25,22.25,46.29,On,1.000
2026-01-19T14:03:20.938191,22.25,22.00,22.25,22.50,22.25,22.25,46.25,On,1.000
2026-01-19T14:03:21.938557,22.25,22.00,22.25,22.50,22.25,22.25,46.81,On,1.000
2026-01-19T14:03:22.938939,22.50,22.00,22.25,22.50,22.25,22.25,46.90,On,1.000
2026-01-19T14:03:23.939312,22.50,22.00,22.25,22.50,22.25,22.25,46.90,On,1.000
2026-01-19T14:03:24.939711,22.25,22.00,22.25,22.50,22.25,22.25,47.40,On,1.000
2026-01-19T14:03:25.940044,22.50,22.00,22.25,22.50,22.25,22.25,47.65,On,1.000
2026-01-19T14:03:26.940432,22.50,22.00,22.25,22.50,22.25,22.25,47.81,On,1.000
2026-01-19T14:03:27.940823,22.25,22.25,22.25,22.50,22.25,22.25,47.62,On,1.000
2026-01-19T14:03:28.941177,22.50,22.00,22.25,22.50,22.25,22.25,48.25,On,1.000
2026-01-19T14:03:29.941504,22.50,22.00,22.25,22.50,22.25,22.25,48.64,On,1.000
2026-01-19T14:03:30.941769,22.50,22.00,22.25,22.50,22.25,22.25,48.74,On,1.000
2026-01-19T14:03:31.942100,22.25,22.00,22.25,22.50,22.25,22.25,48.67,On,1.000
2026-01-19T14:03:32.942423,22.25,22.00,22.25,22.50,22.25,22.25,49.23,On,1.000
2026-01-19T14:03:33.942789,22.50,22.00,22.25,22.50,22.25,22.25,49.42,On,1.000
2026-01-19T14:03:34.943190,22.25,22.00,22.25,22.50,22.25,22.25,49.62,On,1.000
2026-01-19T14:03:35.943539,22.50,22.00,22.25,22.50,22.25,22.25,49.46,On,1.000
2026-01-19T14:03:36.943926,22.25,22.00,22.25,22.50,22.25,22.25,50.05,On,1.000
2026-01-19T14:03:37.944303,22.25,22.00,22.25,22.50,22.25,22.25,50.39,On,1.000
2026-01-19T14:03:38.944696,22.50,22.00,22.25,22.50,22.25,22.25,50.52,On,1.000
2026-01-19T14:03:39.945112,22.50,22.00,22.25,22.50,22.25,22.25,50.76,On,1.000
2026-01-19T14:03:40.945451,22.50,22.00,22.25,22.50,22.25,22.25,50.96,On,1.000
2026-01-19T14:03:41.945775,22.50,22.25,22.25,22.50,22.25,22.25,51.27,On,1.000
2026-01-19T14:03:42.946086,22.50,22.00,22.25,22.50,22.25,22.25,51.55,On,1.000
2026-01-19T14:03:43.946410,22.50,22.00,22.25,22.25,22.25,22.25,51.83,On,1.000
2026-01-19T14:03:44.946732,22.50,22.00,22.25,22.50,22.25,22.25,51.83,On,1.000
2026-01-19T14:03:45.947105,22.50,22.00,22.25,22.50,22.25,22.25,51.97,On,1.000
2026-01-19T14:03:46.947522,22.50,22.25,22.25,22.50,22.25,22.25,52.04,On,1.000
2026-01-19T14:03:47.947837,22.50,22.00,22.25,22.50,22.25,22.25,52.60,On,1.000
2026-01-19T14:03:48.948222,22.50,22.00,22.25,22.50,22.25,22.25,52.68,On,1.000
2026-01-19T14:03:49.948597,22.50,22.00,22.25,22.50,22.25,22.25,52.93,On,1.000
2026-01-19T14:03:50.948979,22.50,22.00,22.25,22.50,22.25,22.25,52.96,On,1.000
2026-01-19T14:03:51.949392,22.50,22.00,22.25,22.50,22.25,22.25,53.25,On,1.000
2026-01-19T14:03:52.949710,22.50,22.00,22.25,22.50,22.25,22.25,53.47,On,1.000
2026-01-19T14:03:53.950042,22.50,22.25,22.25,22.50,22.25,22.25,53.80,On,1.000
2026-01-19T14:03:54.950411,22.50,22.00,22.25,22.50,22.25,22.25,53.84,On,1.000
2026-01-19T14:03:55.950724,22.50,22.25,22.25,22.50,22.25,22.25,53.87,On,1.000
2026-01-19T14:03:56.951058,22.50,22.25,22.25,22.50,22.25,22.25,54.24,On,1.000
2026-01-19T14:03:57.951402,22.50,22.00,22.25,22.50,22.25,22.25,54.32,On,1.000
2026-01-19T14:03:58.951790,22.25,22.00,22.25,22.50,22.25,22.25,54.50,On,1.000
2026-01-19T14:03:59.952184,22.50,22.00,22.25,22.50,22.25,22.25,54.69,On,1.000
2026-01-19T14:04:00.952580,22.50,22.00,22.25,22.50,22.25,22.25,55.11,On,1.000
2026-01-19T14:04:01.952977,22.50,22.00,22.25,22.50,22.25,22.25,54.99,On,1.000
2026-01-19T14:04:02.953330,22.50,22.00,22.25,22.50,22.25,22.25,55.22,On,1.000
2026-01-19T14:04:03.953686,22.25,22.00,22.25,22.50,22.25,22.25,55.49,On,1.000
2026-01-19T14:04:04.954014,22.50,22.00,22.25,22.50,22.25,22.25,55.64,On,1.000
2026-01-19T14:04:05.954327,22.50,22.00,22.25,22.50,22.25,22.25,56.03,On,1.000
2026-01-19T14:04:06.954661,22.50,22.00,22.25,22.50,22.25,22.25,55.95,On,1.000
